Minuto,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19
883,74.32809410590828,81.76235302151888,79.50743740075168,93.35347671181434,67.76756979636735,102.36742299726217,76.96203758311296,79.06365502907722,92.16719821939111,94.52548641304016,-9.647422482364767,-3.6944756183079743,-1.7077625179939961,-19.303505579156045,-4.826329837468529,15.473205326647722,27.570406687042695,16.34398632706164,10.458853492348776,10.249677035659476
884,74.60236042645465,81.48504078612757,78.86253181329747,93.45685566278497,68.84829123468259,97.62204015968112,72.54808461849368,75.01643829438271,88.68407233422673,88.95525131553157,-6.659998787905497,0.6743379293131931,1.1445323475731648,-15.702041267359075,-2.13939783273608,16.233156870045327,28.157211084397353,17.04037249878592,9.858889989222448,12.237514880199186
885,79.8397592487188,88.16431156500047,85.35173980320963,100.16053555906302,73.84414295930323,102.61962858179827,76.82445143541499,80.0585019979926,92.09408594006089,93.4911891434177,-0.6387312083505436,8.387451874425933,7.771285097316498,-7.834343824234122,3.9636871775741906,16.755455837845503,29.291762473685413,17.916154360496456,11.120440943779892,12.65564674761071
886,77.06527430060369,86.94648805649587,82.76063623479729,99.3306331853968,72.39428211214378,102.671915466367,76.83260883911174,81.02625359076903,93.97307941773502,94.43710773974321,-4.424895114623393,4.287685013788858,4.877717765523879,-13.1972944138655,0.03961113226078583,14.880989954618439,25.502524655495222,14.957073579939575,8.116796013185908,9.1283419556503
887,76.39662998116656,84.49641979584983,80.65946257821929,96.83641357676979,70.30783607572272,100.923984675821,74.59746163297467,77.38202184571858,91.11998546015262,92.82215295587623,-0.6587379690027824,8.43093105008989,8.53407441578026,-7.639477456030699,4.613238971939985,12.2654482992558,23.224258143908536,12.842054224529136,6.769357665039362,7.660652725422421
888,81.66180890415116,89.04817716053348,85.31253839789825,101.50045424875955,74.54654188740587,100.60606090226226,76.0216612284398,77.63445143044794,90.05064862659191,92.23783983348697,2.761938470785913,13.187679117283148,12.597625644489117,-2.2051398853818496,9.339567119191749,18.468669611839577,30.837863033474775,19.151290614424404,12.505580526071242,12.913650718808421
889,79.35167716430159,88.19264156422346,84.26505369730145,100.42862314513997,73.3115026519309,99.96528352207804,73.66950171113882,75.78223372098962,89.35868925377653,90.49250048300789,-3.127762967017222,5.239339302831583,4.549455589332823,-11.809331921846269,2.27517314599752,17.03293945563845,29.256645286431183,18.564382621005684,11.198606380373628,12.454265868169845
890,79.54182816074979,88.01691907248548,85.31912379224819,101.2045571795312,74.9448327892626,105.57241210734044,79.05682218530767,81.66354984834571,95.09540511974818,97.06061851709936,1.4399960246034045,10.589050264000086,9.85956157548833,-5.358832252631427,7.429322428913479,17.768537613085197,29.439292335861975,17.914960197002525,11.514894086579144,13.449855413385137
891,80.13000843754298,87.73728060869428,84.72899845321433,100.71915673654458,74.83544595816758,101.0021521100282,75.97482340658767,78.55218564088338,91.76220461586193,93.01683573490367,2.6545493373466775,11.609275668461656,10.770835394076345,-4.716377176584769,7.414461345254057,16.2251055084589,28.345800112429448,17.704295661716372,10.598338954206197,10.791720916536844
892,80.54516435722215,88.14838355683713,83.76246055734063,100.26887879373999,74.32739894403139,103.92077883423649,77.93992669810932,79.12129538275484,93.35801320400503,95.02490280998629,-1.5580919158634234,6.983628334324049,7.36823342191332,-8.523220359063522,3.5165113585837666,17.541735169019045,30.54994932243196,20.143648424302814,12.442483718190097,13.358973740019806
893,82.59931045348107,90.41532246927773,87.55919022237589,103.5006817404067,76.18046563716116,103.93384281166121,77.07690267745608,81.20668037603247,93.74041176973883,95.19164444313061,4.868562652427102,16.88585671678466,14.21959526457433,-0.3310690852219722,11.410632129248134,17.04675488533294,29.564894680653758,17.296804821546232,10.994594498130018,12.799431658594585
894,82.19220268080831,89.38117737330643,85.9872551909557,103.462020188147,75.1771231963893,105.67979492424928,80.19818481620567,82.37898365220113,94.83861326374347,98.09335820883936,1.8570155121062935,12.558232128171216,11.035499630573387,-5.503116706045327,7.0763592050415705,16.054128530215085,28.889846087120393,17.91484798669219,10.802948404889223,11.735556300502026
895,86.76384616363544,95.84383972561865,90.95901031330916,107.84019493943008,80.60444579858257,103.16407921157312,76.60539796937606,79.7933210043974,93.00664112982753,94.81628241361756,1.870491223211275,11.038894628279797,11.053892849297231,-4.823473832016508,7.22427090775685,14.260969275205406,25.475436424729327,15.046053961270474,8.87597725256523,9.05137761059636
896,81.61652615366776,89.56829108147522,87.16455480358778,102.94518922463749,74.75768586071896,101.79430825833404,76.22500468649275,78.99691141768787,92.63316158911259,94.25391952937693,8.087029665314715,20.717037580940747,19.199437641445133,4.307924859628707,15.884289141912776,12.035506925898249,22.02515948732685,11.420049830907812,5.857321827429651,7.583624219127525
897,86.86938326479856,96.59879935158415,92.1937791427812,110.26641630679873,81.64739476917349,104.14366834468197,77.25683121322233,79.52592334308561,93.56964803677684,95.16373564630408,4.201868174295348,16.164836532072297,15.353149884594044,-0.4118297772999075,10.828847383092615,12.884775073752285,24.90544537582007,12.230931302359332,6.274351747825955,8.333867828618187
898,84.84736762427046,92.24478380946056,89.38838822763036,107.88073127495757,78.85082072806476,105.73333432868468,79.7110224014521,82.27776003206363,95.14145468267249,97.96695991419081,7.256064587757629,18.610111632649545,16.49141806308565,1.4040570280352993,12.968295694279423,17.018768976250772,28.79060599690691,16.836939405453162,11.33989600774129,11.798250727381413
899,86.09816379951963,94.32873809428175,89.91401869206933,108.71988587674886,79.67316722279794,102.57969922428539,77.2606288900849,79.3574013407427,92.74496269545178,95.10287147097164,7.057600495714678,20.267454079695124,17.732354583840795,4.080746835270588,15.03153166539402,10.039844173061155,20.03686335856992,9.664196828637627,4.248952692644056,4.957924809157955
900,87.720197274034,96.58028693732514,91.45585613676238,110.72933562712299,81.53458927859782,101.32362579861498,75.54292912950808,77.46759076146354,91.23031545801005,93.57899896655886,2.5837295317426108,14.706010326622952,13.177700476517742,-1.9154822983269146,8.530601398205718,12.186158815034755,23.348855399140465,12.656123513486367,6.597612737020413,7.201259923809468
901,85.54619300496495,94.22643574935682,90.7701593292053,107.8766321391675,79.702413007616,99.89790502876198,74.18312573247,77.45344689628865,90.88866774013997,92.95851902472722,8.515309487098758,20.71435425193016,18.107607291631528,4.448666511093204,15.72946449209812,16.770208669013304,28.768484371811102,17.95466578183714,11.058397635144983,12.233789274764291
902,89.21413827922186,96.77354676662391,93.19537946162161,112.802359542951,82.48093753659377,101.26955164181771,75.13044032315102,77.35653284065765,91.39812920770645,92.21995460318323,4.869692607583498,15.517976980402453,13.860527453877497,-0.9699453243182687,11.212908756800303,14.54284311426392,28.024931701538367,17.14909616062163,9.993070471187428,11.833676931422465
903,82.44984405098415,91.34428923701853,87.6958675517473,104.66395002934546,77.42304494105994,104.75083036148729,77.77483105805682,80.93305482429017,95.11734842688807,96.91530498123265,4.224572501769342,15.913198990062014,14.339681843262026,-1.0582448672971085,11.444366714828734,16.384555456280108,27.895947148696635,16.640193755976725,11.48263370894541,11.41970263159704
904,87.85052832982336,97.28763694301654,91.27371473349731,109.96110766617846,81.73363773980562,102.89617781853467,77.089397399524,79.728412069312,92.47231443785893,94.36168026011983,6.06090031506041,16.477808609946635,15.762541282598125,0.9203132825768621,12.31482242808575,19.964805598567505,33.648868173810335,23.224551588335782,15.432161020239661,16.29666521395397
905,87.27240119724812,96.45624080931015,92.3187882279425,110.49476044278546,81.22298349213337,101.37955247962925,75.86802463941159,78.86388774818256,92.37869479120606,93.81842370972286,4.683053422977129,16.556406299108865,15.648684585176103,-0.9136235383733315,11.137700961134124,12.1431723426054,23.0276739939609,10.714103967098149,6.44574296931257,6.934214948073512
906,87.6192961195805,96.67003228969887,92.69758884288132,110.43190858156531,81.14845092155132,101.76954554967878,75.9855512081091,78.72874478564037,91.47960694697511,94.38020203872233,9.577700502704314,22.287602322448397,19.206422441243113,5.620844018446618,16.040563676004595,15.142913166081124,26.096405776484623,15.349348480339778,8.900632013011533,10.024719186725987
907,90.48947547433508,98.77125089969722,95.30207429874085,113.6710315269467,83.82116822817679,102.95218247254306,77.8332756609145,80.58249114884623,93.25567911063396,96.0930913552596,8.5042308098993,19.886566856280776,17.729524794293294,3.4095365023582986,15.075585487390263,16.6358082292068,27.946309634994243,16.84483430058006,10.360403146608252,11.022452725398614
908,91.62489288962065,101.0788067298699,95.96679152170198,116.45216720393954,84.99675965703449,103.09284404215569,77.13866870346347,78.34138052813564,92.60006359757392,95.44022535597946,6.049877793331875,18.044884416461322,17.32153572682527,2.341816079745369,13.326248817574472,18.559553070774356,31.591937852829904,18.92440008375937,12.598176889787183,13.172960805907662
909,92.34087366044588,102.25633240580238,97.66920951178065,117.87778291930107,85.93281871572943,102.4589413877549,76.8525957994156,79.95523929079549,93.33085332882258,94.71999028138575,10.168319027127803,23.804918860649032,20.786704128488246,6.535092381573805,16.641372453162198,19.6615129685961,31.797849645013756,21.89983290997687,13.465231648797147,14.55425544153602
910,92.91792811086107,102.59513138295961,97.09841431893751,117.97787012487662,86.34298997610108,105.84714945268962,78.70757521985828,81.99357644285935,96.25686170686342,97.43678003321392,7.116460949160897,19.588002015714643,19.342576873701788,3.1265822387111566,14.763034499758973,10.990518353738809,20.87986448810704,9.946546005789374,4.167090223922125,4.878603562483396
911,91.35052428166631,101.47694070962642,96.60999717734813,116.45467406825063,85.07354268908489,105.64073517936347,79.60107037847176,82.14689185115046,95.08486319151655,98.51749538690159,6.496263550863144,20.20453868909876,17.220835576199864,3.6834291633780523,14.432373191965505,16.2757316244726,27.568412910246142,17.263355455399378,9.741275950465557,11.253723085328886
912,94.9921120536258,103.85216849277835,98.57204795217301,119.03587420836918,88.91694905928512,101.0742844429838,74.12193050959652,77.16012604557835,90.97670363389159,91.7008318316627,8.86373481042188,21.64894315816182,19.446981625344463,5.981425038003563,16.019950554296226,16.932610702041636,28.19763607369442,16.721831506417622,11.391662895102748,10.34455241100192
913,94.24625096223882,103.88149945833841,98.33695365193343,118.81295688064706,87.98384925330319,103.67918135176708,77.67397219683164,80.50437567809203,93.95737587847569,96.46803452758351,10.412034338889322,23.262290622005594,20.114819169636007,6.744622908911335,18.054013147189128,12.639751743193148,24.60354017626841,13.124566659493084,7.317612025135592,8.32913934026113
914,97.71845875151959,105.28088494257386,101.42315293956696,122.07396154842317,90.51577017707162,102.08620773838152,75.03767831112705,78.90319020284674,91.49534895601475,93.3801596497029,10.630738954137772,23.017747226667915,21.70500322764656,7.001496348085275,16.531093229011194,19.74886152687242,32.05379396558979,20.353364572123226,13.29234805342713,14.412977273976903
915,97.31720248440921,105.62711228768735,101.13436599544494,123.42006604577779,90.30573287663103,102.44416296550355,77.04260891755564,79.04511116077865,92.18990159362315,94.43005030495769,9.087370470211301,21.448247826122614,17.995750918338484,4.743872234629513,15.70222468319365,16.560979071847623,27.996702793934514,16.47626694195269,10.282446684885489,11.198326318305606
916,96.59916868234804,105.73215654714893,100.20724366851022,122.45779329890257,90.78725065940266,103.87947476834144,77.32487714588984,79.90888455871438,93.02021297579635,95.1151058696188,11.279009893075472,25.2892770684018,22.18533978863565,9.252877462936024,19.50458812264348,18.02271711993099,29.688599169143934,19.197540133323216,12.298759588143662,12.867652043197783
917,94.48986848156693,104.97761715585939,99.45271213390502,121.19925398753291,88.74870321933335,102.02199049260375,76.35348628719566,79.38596060935078,92.292843857284,94.37902112673507,9.26325701769293,22.053255535088013,19.89985651650187,5.328375517423821,16.054860154003862,13.884377242748172,24.129701330496676,12.975596959277075,6.6159609809630755,6.947917374974221
918,96.64363899467912,106.35879201775201,100.01617463461604,122.50826868949588,89.2758721713367,103.08778698312062,77.15563735156618,78.65291282799873,92.94092498341334,94.61381663145767,8.113496638808899,21.582973359603557,18.746003668375224,4.6189036620758905,16.40048503494899,16.241917551237588,27.101256764587177,17.10345333132892,10.455442209954912,10.844153221891162
919,97.35771940500473,106.1213183235036,101.3654220320246,123.6802187422465,91.02989796885149,103.56860175462153,77.49568226617873,80.26603380741508,93.67544134218299,95.58256405627682,6.417077825721779,17.884134062668625,16.459312188653545,1.5752319628650824,12.642775564265689,17.910137997948414,30.63664427580701,20.476533954593,12.597967319876261,13.08026715695003
920,97.81764001625392,106.94131673631217,102.06006637190893,124.69475804071297,91.85566232825936,103.96105030950928,76.92373903045811,79.87830647030958,92.79051270243592,95.06311089405345,13.9010811146625,27.64383688979639,23.98399626126505,10.370105117288297,21.1544701392041,16.851578345720092,30.9565580865063,18.250292343162695,11.400290144460687,13.333036688018664
921,100.22763474833323,109.97615705555917,103.36693199243297,127.56836543264984,93.98295453417683,100.64999129712842,76.00775873969,77.8033351272491,91.8225682114026,93.13196145767836,10.317020216011237,23.611647710816115,21.594802134971882,6.77941064951186,18.302530735648958,13.34462356916663,24.59155904700522,13.21752225269509,7.372748280805487,8.166104618982663
922,101.44628095126245,110.64607005468501,106.31979794821082,128.66518957951664,94.71339929551966,102.19599545198884,75.81917534819047,77.57676947373653,91.59788167900305,91.85623839454594,10.527001810076309,24.570895466539447,21.977405641072526,8.423495328332704,18.8713642800671,13.835622240221454,23.878636507533074,13.853741607101268,7.791871039135259,7.821010197035314
923,100.73694013610586,109.41981337486507,103.87937298603633,128.5044706972388,94.07306543132205,98.91075114428095,74.30757235142585,76.51508887264576,89.83116822284788,92.75846995919703,13.089075359501269,27.945989019918603,24.09241922014912,10.478087172821033,20.767279449372403,13.1425138203711,24.573347820597775,13.19562636796951,7.963537053838805,8.422695198089674
924,101.60788298482649,110.75343672507421,105.26093320580249,128.1414368421148,93.98825809103394,100.8796359953852,74.86018373882244,77.10837644681907,90.4815542821009,93.23561942919073,9.8645445029647,21.792795643736287,19.535053235581664,4.986916559494712,17.159405109802385,16.846022140196744,27.771790495294667,17.15038155371266,10.311797768855632,11.466595064487821
925,102.21802042318059,111.65201688318294,105.91611801900255,129.21681249320378,95.98782076934864,105.07432859603898,78.75284927698563,81.59612120619516,94.91379675548629,96.78703264105243,7.479207225517207,19.812250752457302,17.564168748865132,1.6453684599829432,13.789314241703947,14.732087250986803,25.046486290245404,13.714303882704995,7.987383463414673,8.475020965910353
926,101.96925455048282,111.92562080338355,104.8063865881986,128.67657649094448,95.01542450225976,100.47316517450153,75.12845151506058,77.01779332005812,90.8193164464722,91.96638042437687,11.458081932776917,24.067337665896424,21.89737534479842,8.1871522228447,17.47051212580267,12.551034890608479,23.185884161861107,11.939643344116984,6.132638993842593,7.76909824032399
927,101.65730837959633,111.54470106846998,105.01445795931389,128.56974785876488,94.78172477528881,99.39857583609748,73.39819738196192,77.27116073225706,89.84197874811919,91.32057369667828,12.501954073507449,25.539973411809147,22.710639895629864,8.419072889050149,19.30869652923787,17.093154354306336,29.796972768287294,17.62082256865095,11.51943692678578,11.829233668021164
928,101.00583429155913,109.75948582635513,103.64075249496038,127.24806782445886,93.83130867688651,101.605829877266,76.91982357643062,78.16845725388353,92.22750992221731,94.30242041606317,11.06327437893327,22.90515751221373,20.626787607453494,6.408694048559054,17.72059238109309,16.043928508487316,27.673900829729327,17.10316385241443,10.417949839027298,11.286571066313448
929,103.09032232496928,113.55831796080219,107.76378430494087,130.95411855471616,96.29766327777631,101.13539029067356,75.5898347831027,78.33498162016116,91.71247590669776,93.27029693546994,14.163328342354692,29.76067735090719,24.98744475417025,12.786866603992118,23.31480993327694,15.495888003941394,25.881877925724112,15.030406400714028,9.033496647626487,9.767510154788642
930,105.60549962254223,115.86228892565556,109.20038945888469,134.1597098018899,99.54717464104378,100.5673424873008,75.55158785238436,77.3413669670734,90.96516452790136,92.16241745699575,4.93107487161606,15.049593781138505,14.64262543561624,-1.611086098231659,10.564934955497554,16.27430260946472,26.793365386791272,16.120165425676262,9.978640762610919,11.167284772106367
931,104.19927416726173,114.65650149884307,107.76086541746933,131.8999540923509,97.13221908158988,103.74166312441861,77.49151986641334,80.17248295934138,94.12211317753446,96.59126678967617,12.7908081715441,28.052723314977495,24.55308122280747,11.719008395334958,22.77468903087957,16.29375102666362,29.1581649503832,18.320601681446472,10.893344597653382,11.66566145790788
932,106.74289723940753,116.34040359998453,110.19808416741583,133.86538300998353,99.38217907935642,101.24360101651197,75.73121593695257,78.81832702622542,90.8763412801956,93.49417054038442,13.361032503069149,26.884826953519013,23.908507511204203,11.498931785517417,20.825215052031453,14.173228212400696,25.81159406814628,14.107342003138369,7.93527947297941,9.311220481959392
933,108.40927122378773,117.56305303125657,110.60007182898198,137.09192199496405,100.04925119936462,99.87671967235285,74.46175241178011,77.39418721118489,89.29906501147263,92.4669730056503,11.166997924178393,26.20731546093419,22.86165779400852,9.523741092174602,20.261477410053622,13.562934270232144,24.142090663566044,13.637459015831302,6.769175726296676,7.545687173831579
934,109.23418741504294,118.7155247201065,112.3105820102107,137.52382741539276,100.56498119625894,100.06726020887326,73.27937404970017,76.82076850361773,90.85685571290867,91.25713442583732,1.542804332017482,13.370251679782749,11.077929843112148,-3.885882224238937,8.592141725408375,15.903975518713874,27.19470232885076,16.493390398910257,9.261817953569237,10.002835677490742
935,106.88137485689505,115.7042170007009,109.72610901405706,133.50204493077027,99.92644090702257,99.24291214649048,73.39891294354588,76.12647264647066,89.44447091553619,91.7458395889983,13.851733718370332,28.491628742243382,25.121249511056938,12.372752570547556,22.439451797763688,16.477816586621586,29.004447327262202,18.327268706593514,11.448926446094644,12.508061310459198
936,110.46077965296034,121.07802088443957,112.6070785529795,140.7388445582812,103.00443340819778,100.87973892545497,75.52098533318248,78.34589420213008,91.83849777443103,93.67296442618816,8.515273275520768,20.39916950246664,18.518809594234305,5.041904385408365,15.718360739077758,13.56174321831746,24.353851184234795,12.927242294597095,8.283515822208837,8.346071513818476
937,111.66856865592302,121.53150526423669,114.18444142024208,141.2477889057112,104.3659589782407,100.09176587304873,72.94154957221082,77.22064278411007,90.20475476805477,90.71748245980713,8.827199889066645,21.936188983938518,20.18868422819538,5.326191649858659,16.49734078376661,18.793836005893578,30.320733151629014,20.384790717431343,13.980212319413802,14.136074148487605
938,107.93664030623084,118.14010480777176,111.1998960744138,136.7614115249755,100.68651741944208,96.60006077016178,71.5002132004621,73.80996969875582,87.14186830749826,88.55006331580239,9.812117665265548,24.15626455711767,19.73998519981692,6.40286454600519,17.84044403380511,19.098316534253883,31.984980206198976,20.96427460422407,14.599813509226475,15.2468969654095
939,109.37443273063442,119.63296058891835,112.07142957478497,138.35835071520174,102.09760866628393,98.8852267963356,74.2822264005846,75.62534623434736,90.05308097851538,91.25726595518147,11.041091789274995,25.14464483377368,21.499706218327812,8.221482298647418,19.173614770803216,14.886943059184622,24.74704717577142,13.617491417987575,7.832878917790782,8.754865784004641
940,113.22335887360535,123.7115548708008,116.11728175018894,143.86200074532064,106.1200445680786,96.61482815106784,70.32841958271257,73.53777992269897,87.27927081616814,88.71863716208648,12.032697369137225,26.209151351240738,22.563006761254517,8.446179892888438,19.769743517195817,15.084338645196528,25.672382386487612,14.841096662636886,8.036054193291099,9.015838175446296
941,111.4914723878403,121.35968790666767,113.99560682165941,140.47559063586428,104.7615931001072,101.91225198157166,76.44488413042765,79.17961927387921,93.2845910497813,94.31888423449665,12.967702501449898,26.921855464651056,23.320386176744204,10.015980885420658,20.14556303166352,15.644803431703227,26.14374847224367,15.807685249586461,8.110246872092386,9.548002023436625
942,108.18551218157913,117.88633653438377,110.85964982312495,136.22433244673857,100.34762143322904,97.49386213865495,71.5589453264649,74.57088948108817,87.70851887030108,88.75906346814656,12.222396670150266,25.922995594325624,22.303706195194675,9.552320051812679,20.08274597215574,14.365284194135569,25.224147022277656,14.22411417581425,8.051085589692802,9.114150525891215
943,110.50134267602162,118.64982854652276,113.01322000712408,140.60050175019822,103.40900106372543,99.14934970095288,72.81773597428729,74.64167684100259,88.90524202896084,90.39926189877986,10.376480952692349,24.490997841048582,21.05782175688779,7.591267348815204,18.967473951653904,15.372210499738008,24.948445524836732,15.598543870087402,8.232884886469167,9.35821845074805
944,113.25909862533382,122.62018409787424,116.67026268605511,142.46927045718448,105.64759220248428,98.99218070503173,73.50629390711482,75.43561536762734,88.69944031056411,89.57914855132229,11.757217109495258,25.257398191514913,21.085419279962267,7.336961636260016,18.987271999263367,15.350129523073237,26.44951508256533,15.707960645377224,9.309436805968687,10.558035018753767
945,111.82693802969766,122.2267413386373,114.15885975760064,141.54908506854338,103.79710312988102,96.84605666167103,71.88304268078969,74.70420515990683,88.12664801137606,88.67043100142304,7.577410098721766,18.994765746915856,16.645700501184052,1.5045765399955027,14.160172673232513,11.798995535681673,22.37432516172597,10.755336747776044,4.4510838605065794,5.822199685663106
946,113.78271243786277,124.29556999115914,116.18707553440487,144.63435021484412,106.16956502579502,96.08486101405374,72.26305111182715,74.21961424638984,87.60024063892173,88.9966951528079,7.418782144424375,20.722959161734693,18.09617024179987,2.494892577750507,14.533359164771941,15.012298695750067,25.699767265383922,13.617691342582232,8.918406410705003,8.835025659468158
947,115.2038193402134,124.89085288209921,117.72440537885338,145.33292012222205,106.95377298526779,98.75596168187491,72.68918563148915,75.28647459492628,88.48415097817866,90.0715513920444,11.406082292985712,25.971626315988527,22.440615193901838,9.196435658104358,19.374437462203566,13.160305789988033,23.758127073393418,12.399154567190843,6.917777153528086,7.02806045053943
948,119.11128428351587,128.71806145337555,119.96938734571756,149.42555207807789,110.00201893031078,99.68718985694427,73.78937787553286,76.80949568834716,89.22690516917693,91.63843361088409,11.379555031233332,24.862110620795935,21.81399292519293,8.849222292173756,18.98518848403136,17.173647559675516,28.756936731194905,17.532349937936967,10.949452286256017,11.815196722345187
949,114.69011310011864,125.65395461909097,118.36026293110886,146.60612344538592,107.98505588224202,97.93295156897516,72.80718879920195,75.39673821060688,88.36678029198256,90.43599083189439,11.660845551773328,25.66138466370642,22.322414768949717,8.972251803859034,19.51689368869622,16.32340861474565,28.336704234645147,17.738283471292515,10.601690975692332,11.240737401019238
950,118.13265034349968,129.32865830810377,120.36519800221213,150.12952053428896,111.74951200852212,99.68723088310495,72.89678888101471,75.69082730784757,89.40074653399404,90.973012415048,6.61779537948677,20.76322189966089,17.80905141608813,4.204170149224804,15.389364486590352,18.67530585887554,31.547509140050856,19.764016465518722,13.078876195556367,14.329786086730259
951,120.13710969634309,131.33771981118383,121.57209154349486,151.76928316336335,112.45317748546945,94.0244960891309,69.30014907839562,72.31346441955714,85.88096025388445,86.69918023002897,12.042037514074407,24.54782024053739,22.865247475889376,7.735997318574686,18.359965131129666,16.54967049828729,28.553180851101285,17.921024735430734,11.258039759381528,12.086915889963844
952,120.45971200670257,131.14181087219814,122.03881171051833,152.1461456251547,113.45236492758474,96.82722601368795,71.16208305196281,73.53103912710539,86.90310230557513,88.49831815977348,5.84151657204635,17.30119450240896,15.09674743934844,0.46513854687825407,13.170974890955456,15.634658100954702,27.16850608541582,16.0555909546226,9.597167146467255,10.741308394938489
953,118.82480761277819,128.7289985109708,120.25995556314605,149.85612382548751,111.26754839515942,95.86466074738418,70.43896739793374,73.26724153983125,86.64303472189049,87.1781401486042,10.938229047181284,26.056626944552214,22.69825569066757,8.882531354723948,19.929490982009078,17.97199604641207,31.20230249907209,19.308273265789584,13.073799136756337,12.822347171390048
954,115.34515971222251,125.1349826399604,118.26981134676467,145.2875246678314,108.45398201225406,96.0142875252287,72.04025183103612,72.70077245603883,87.2239384490404,87.85634077107171,8.108666470515342,20.065698837244586,18.316928688994825,3.8065407480254145,15.225315694994201,15.478935009253675,27.56828635249113,16.07324983048884,10.116498637617045,10.413094046037124
955,120.12879611720071,131.1684131210481,122.58375223571831,152.39940461992168,113.23377895023287,98.21306974723701,72.71682553768018,74.66244416432365,87.29265533543666,89.25972624556641,12.966793450322387,26.504510176219796,23.69166855191057,10.870098528880494,21.654625815154475,19.541298635335874,32.0755241692427,21.887786256023297,14.626573763345073,15.458830656763528
956,121.32770018511708,131.43816640158718,124.26745514153863,153.6635710151532,113.56437826068361,93.99275094437549,69.4566531080824,71.93668658621644,84.83640016770651,85.76899041966003,5.0296426789501325,15.014276366485374,14.255501084212082,-0.26279511559342783,10.45393660371797,17.653826086106776,28.808068444337998,18.598287013487464,11.323422190151572,12.309611795466855
957,120.30481293047299,130.1267566084712,122.70922221898967,151.97700407871957,112.51571208594866,93.29247458141761,69.00957709023555,71.27974448556489,84.8706257020641,84.68445353365557,13.345615963011356,26.766143850922173,23.759453153666083,10.496651480283255,20.900932686475322,16.172934695753593,28.265069111311778,17.562738678527083,11.13802240239681,12.42106660156779
958,123.87945157033725,134.8868391406706,125.83803738128805,156.19262920493856,115.85902793937495,94.82123196915452,70.2024100626409,72.05848700432718,86.88751589243985,86.20693674229065,7.448928806297985,19.85797135297348,17.532937294689035,2.772077287554169,14.891354177997757,16.73722662496738,27.915063200197896,17.745912493725303,11.00518500369438,12.218239362940873
959,122.4718334778574,133.9393916340607,124.8096077896119,156.21042807547965,115.01636820286063,89.87236242333339,66.44364081617786,69.07112841365137,80.60248401818512,81.87770205765416,7.361235368370349,19.399986608641825,17.90340461345046,2.0013494880230187,14.322573469273642,16.582954385723124,28.850283318259507,19.29774585837041,12.359460722179886,12.555730874467963
960,122.96559390375165,133.51725547650344,125.26086558506009,155.2544328643697,115.84536180079118,93.34211917067765,68.96938390199453,70.92540943265732,83.72567675519882,85.25630706744556,8.473068059795798,20.4819139212767,18.72371748959735,3.8543796261630754,16.53665139124091,15.005160914998784,26.575638897979836,15.40570916497251,8.86568019387347,9.016020857232327
961,124.37182249392058,134.41581689108753,126.90717219859813,157.07148067468592,116.07039875637595,93.11207625156327,68.51185597822779,70.4192862943745,83.94919766428633,84.39918392835256,6.4023831923310395,17.69494955382212,16.679962864882988,1.4038951269551678,12.428101539720425,16.53833420157408,28.27990457278892,16.19115925278951,10.746056523265128,11.907738643095515
962,123.20681972372196,133.98710601129906,124.57309875852012,156.16508169777694,114.8850853922913,90.95637489062132,65.55609996104539,68.86483401507526,82.46000004991132,83.40505796987684,7.231423988704819,20.1781589762156,17.601877208206243,2.4854820776438276,14.030544784642473,18.588912309944327,31.574896283375637,19.613970710022926,13.435599927177389,13.759355798980756
963,119.14510933662372,128.84137935480845,121.95958120422215,149.36331701959244,110.27722505176801,93.660067959699,69.6749047195405,71.3705562545467,86.04597355272978,85.47712843979465,5.549936011057238,16.960997791451337,15.738298978870654,0.445571350282132,12.034848556086276,19.94273614234587,33.15505070806851,22.443109132310486,15.662318800689084,16.319122857535596
964,123.10362310149722,133.19780487500518,123.92759965324605,155.46354187636348,114.6447561199569,88.61971926428949,65.30034614691625,67.76913793939333,80.83323099050425,81.46209593698246,4.950210820538462,17.285355547180423,15.567188579182524,0.04291198011900765,12.208654936387205,13.228394343214559,23.8171988332481,12.806281184108647,7.751790796497316,7.245483216776359
965,126.53460241061417,136.77019558643676,127.71619991842705,158.66162091901265,120.18026111841786,90.85782651244556,66.5406208758172,69.9451633630104,82.20803756183044,82.8297327853547,9.462670025291215,22.249429126166298,18.15005384857122,4.118342232530846,16.927266831021527,17.29226367553504,27.87382879682485,16.845162857415488,9.86091090679713,11.896202664450584
966,124.0134121334664,133.3552842467107,124.89377811689496,154.92692749389008,115.8585592371728,91.55233962713467,67.64540777182613,69.3859878668567,81.87019390320063,83.36260966919752,4.7162467327651285,16.43740261163357,14.474924969813667,-0.4390289474264528,11.18105362688126,16.460788719775227,28.535341387560177,17.818404838136242,10.418324622599766,11.788181029937574
967,124.16647223588953,134.46973138299367,126.35183775953153,156.74610654987393,115.14121861530623,92.22977521681874,67.51853089187146,72.2862696712433,84.12699865599802,85.15573494728221,5.816968656137168,17.551612034253584,15.945249594138701,-0.15164010060064773,11.672489824037289,19.707002090904954,31.78887764372741,21.992298652466033,14.32747479825487,15.355888532444162
